source,target,weight
Belo Horizonte,Mato Verde,580
Belo Horizonte,Pirapora,325
Capitólio,Mateus Leme,183
Belo Horizonte,Nova Serrana,110
Capitão Enéas,Joaquim Felício,165
Engenheiro Navarro,Januária,225
Cristiano Otoni,Tiradentes,90
Iapu,Ubaporanga,30
Areado,Capitólio,130
Ouro Branco,Santa Bárbara,165
Belo Horizonte,Cristiano Otoni,105
Pará de Minas,Uberaba,360
Capitão Enéas,Paraopeba,330
Belo Horizonte,Capitão Enéas,430
Nova Serrana,Patos de Minas,250
Capitólio,Formiga,77
Campos Altos,Luz,60
Carmópolis de Minas,Igarapé,65
Bom Sucesso,Igarapé,135
Curvelo,Salinas,420
Gouveia,Paraopeba,140
Porteirinha,Sete Lagoas,445
Barbacena,Paiva,45
Montes Claros,Paraopeba,270
Capitão Enéas,Sete Lagoas,355
Luz,Perdizes,143
Santa Maria de Itabira,São Pedro do Suaçuí,160
Augusto de Lima,Joaquim Felício,40
Bom Despacho,Divinópolis,70
Buenópolis,Sete Lagoas,180
Capinópolis,Uberaba,260
Francisco Sá,Salinas,120
Ipatinga,Naque,35
Itamarandiba,Senador Modestino Gonçalves,55
Ituiutaba,Monte Alegre de Minas,60
Janaúba,Matias Cardoso,100
Japonvar,Lontra,10
Lagoa da Prata,Moema,25
Paraopeba,Unaí,360
Patos de Minas,Patrocínio,60
Belo Horizonte,Urucuia,575
Juiz de Fora,Orizânia,240
Corinto,Salinas,380
Curvelo,Januária,390
Ipatinga,Itinga,386
Carlos Chagas,Periquito,255
Barbacena,Uberlândia,630
Divinópolis,Luz,110
Nova Serrana,Santa Juliana,290
Passos,Pimenta,105
Belo Horizonte,Pimenta,205
Betim,Itaguara,60
João Pinheiro,Riachinho,180
Ubá,Viçosa,60
Pará de Minas,Rio Paranaíba,230
Engenheiro Navarro,Lontra,170
Corinto,Paraopeba,105
Abre Campo,Urucânia,45
Belo Horizonte,São Gonçalo do Abaeté,350
Curvelo,Mirabela,295
Belo Horizonte,Carlos Chagas,495
Araguari,Monte Carmelo,90
Itabirito,Ubá,200
Leopoldina,Rio Pomba,80
Catuji,Francisco Sá,390
Patrocínio,Varjão de Minas,115
Capitólio,Juatuba,191
Carmo da Mata,Itapecerica,36
Coromandel,Romaria,70
Guarda-Mor,Nova Ponte,250
Barbacena,Leopoldina,150
Cabeceira Grande,Unaí,60
Além Paraíba,Piraúba,110
Belo Horizonte,São Gonçalo do Rio Abaixo,80
Araújos,Divinópolis,50
Ituiutaba,Uberlândia,120
Carmo da Mata,Formiga,95
Campina Verde,Uberaba,210
Pirapora,Uberlândia,420
Capitólio,Itaúna,163
Paracatu,Presidente Olegário,110
Ponto Chique,São Francisco,110
Caratinga,Leopoldina,210
Augusto de Lima,Salinas,345
Elói Mendes,Paraguaçu,20
Curvelo,Lontra,335
Campanário,Engenheiro Caldas,115
Nova Ponte,Patrocínio,90
Belo Horizonte,Ituiutaba,615
Alpercata,Campanário,90
Belo Horizonte,Congonhas,70
Campo Belo,Itaguara,100
Carmo da Cachoeira,Lavras,50
Betim,Carmópolis de Minas,80
Riachinho,Sete Lagoas,480
Indaiabira,Paraopeba,520
Coronel Fabriciano,São Gonçalo do Rio Abaixo,110
Cristiano Otoni,Piraúba,125
Diamantina,Paraopeba,170
Boa Esperança,Coqueiral,30
Borda da Mata,Ouro Fino,30
Buenópolis,Salinas,320
Igarapé,Santo Antônio do Amparo,115
Conselheiro Lafaiete,Leopoldina,200
Belo Horizonte,Santana da Vargem,240
Augusto de Lima,Januária,310
Congonhas,Muriaé,270
Engenheiro Navarro,Sete Lagoas,240
Belo Horizonte,Carmo da Mata,150
Belo Horizonte,São Lourenço,360
Monte Azul,Paraopeba,480
Mato Verde,Paraopeba,455
Sete Lagoas,Urucuia,510
Belo Horizonte,São Gonçalo do Rio Preto,320
Divino das Laranjeiras,Governador Valadares,60
Ipatinga,Ubaporanga,60
Mato Verde,Sete Lagoas,480
Paracatu,Paraopeba,345
Campestre,Paraguaçu,70
Belo Horizonte,Divinópolis,105
Governador Valadares,Itinga,320
Barbacena,Madre de Deus de Minas,90
Belo Oriente,Governador Valadares,80
Fervedouro,Miradouro,20
Bom Jardim de Minas,Olaria,30
Cachoeira da Prata,Maravilhas,30
Onça de Pitangui,Pará de Minas,30
Estrela do Sul,Uberlândia,100
Juatuba,Nova Serrana,65
Campina Verde,Ituiutaba,90
Januária,Mirabela,90
Nova Serrana,Pará de Minas,35
Belo Horizonte,Várzea da Palma,280
Bambuí,Campos Altos,60
Capitólio,Cássia,105
Belo Horizonte,Nepomuceno,210
Carmo da Mata,Cláudio,25
Guaxupé,Juiz de Fora,360
Betim,Bom Despacho,115
Lavras,Santos Dumont,180
Martinho Campos,Paraopeba,90
Bom Jesus do Galho,Raul Soares,40
Luislândia,Uberlândia,320
João Monlevade,Teófilo Otoni,285
Ibiaí,Pirapora,70
Arcos,Barbacena,270
Belo Horizonte,Couto de Magalhães de Minas,300
Barbacena,Luz,310
Leopoldina,Piraúba,60
Aiuruoca,Caxambu,45
Betim,Pará de Minas,45
Coronel Fabriciano,Naque,45
Belo Horizonte,Bonfinópolis de Minas,515
João Pinheiro,Presidente Olegário,110
Augusto de Lima,Lontra,255
Arcos,Divinópolis,80
Barbacena,Candeias,210
Coronel Fabriciano,Padre Paraíso,300
Pedralva,Santa Rita do Sapucaí,40
Itapecerica,Mateus Leme,100
Nova Serrana,Oliveira,100
Governador Valadares,Medina,300
Capelinha,Couto de Magalhães de Minas,160
Capitólio,Pimenta,40
Belo Horizonte,Santos Dumont,200
Coqueiral,Lavras,55
Itaguara,Oliveira,55
Betim,Santo Antônio do Amparo,130
Curvelo,Leme do Prado,300
Central de Minas,São João do Manteninha,20
Mantena,São João do Manteninha,20
Itapagipe,Iturama,85
Paraopeba,Salinas,450
Corinto,Januária,340
Ibiá,Luz,105
Morada Nova de Minas,Sete Lagoas,195
Belo Horizonte,Conselheiro Lafaiete,85
Belo Horizonte,Campanha,290
Comendador Gomes,Prata,60
Francisco Sá,Padre Paraíso,360
Curvelo,Pedras de Maria da Cruz,365
Augusto de Lima,Curvelo,70
Abaeté,Sete Lagoas,150
Lima Duarte,Minduri,115
Januária,Sete Lagoas,445
Bambuí,Barbacena,320
Januária,Paraopeba,420
Juatuba,Perdigão,85
Governador Valadares,João Monlevade,180
Belo Horizonte,Santana do Riacho,95
Belo Horizonte,Moema,150
Botumirim,Grão Mogol,50
Itaguara,Passa Tempo,40
Japonvar,Mirabela,25
Lagoa da Prata,Santo Antônio do Monte,25
Santa Bárbara do Leste,Santa Rita de Minas,10
Divinópolis,Itaúna,30
João Monlevade,Tombos,220
Campo Belo,Igarapé,140
Betim,Nova Serrana,80
Bonfinópolis de Minas,Unaí,180
João Pinheiro,Sete Lagoas,300
Nova Ponte,Patos de Minas,150
Serra do Salitre,Uberaba,162
Manhumirim,Matipó,65
Curvelo,Turmalina,285
Lavras,Santa Juliana,338
Coronel Fabriciano,Governador Valadares,100
Igarapé,Perdões,140
Diamantina,Veredinha,230
Divinópolis,Mateus Leme,45
Ituiutaba,Luz,420
Barbacena,Laranjal,170
Corinto,Lontra,285
Pará de Minas,Pitangui,40
Betim,Campo Belo,155
Datas,Veredinha,260
Buenópolis,Januária,280
Belo Horizonte,Varginha,275
Dores do Indaiá,Nova Serrana,100
Estrela do Sul,Nova Serrana,335
Barbacena,Belo Horizonte,150
Belo Horizonte,Lavras,210
Engenheiro Navarro,Pedras de Maria da Cruz,200
Campanário,Itaobim,186
Carangola,João Monlevade,205
Barbacena,Formiga,240
Lontra,Mirabela,40
Araxá,João Monlevade,450
Moema,Pará de Minas,75
Belo Horizonte,Três Marias,240
Araxá,Nova Ponte,110
Joaquim Felício,Paraopeba,165
Araguari,Paracatu,300
Conselheiro Lafaiete,Juiz de Fora,140
Curvelo,Perdões,340
Ibertioga,Madre de Deus de Minas,50
Belo Horizonte,Ponto dos Volantes,506
Barbacena,Uberaba,560
Abre Campo,João Monlevade,90
Francisco Sá,Itaobim,300
Guapé,Ilicínea,30
Lagoa Formosa,Luz,150
Betim,Perdões,155
Coromandel,Iraí de Minas,110
Belo Horizonte,Capitólio,238
Betim,Carmo da Mata,120
Governador Valadares,Mantena,120
Carmópolis de Minas,São Tiago,65
Lavras,Pedrinópolis,358
Buritis,Formoso,100
Engenheiro Navarro,Joaquim Felício,50
Guarda-Mor,Iraí de Minas,210
Barbacena,Cana Verde,160
Belo Horizonte,Carandaí,120
Patrocínio,Santa Juliana,90
Campanário,Ponto dos Volantes,166
Engenheiro Caldas,Ponto dos Volantes,266
Dom Cavati,Ponto dos Volantes,296
Belo Horizonte,Uberaba,420
Araxá,Nova Serrana,210
Belo Horizonte,Bom Sucesso,180
Conceição das Alagoas,Planura,45
João Pinheiro,Paracatu,90
Buritis,Três Marias,420
Belo Horizonte,Cambuquira,270
Augusto de Lima,Pedras de Maria da Cruz,285
Santa Rita do Sapucaí,São Lourenço,100
Itambacuri,Ponto dos Volantes,147
Paraopeba,Porteirinha,400
Brasilândia de Minas,João Pinheiro,75
Buenópolis,Lontra,225
Careaçu,Pouso Alegre,30
Espinosa,Monte Azul,30
Itaú de Minas,São Sebastião do Paraíso,30
Juiz de Fora,São Geraldo,120
Nova Era,Viçosa,150
Patos de Minas,São Gotardo,105
Santos Dumont,São João del Rei,90
Belo Horizonte,Carmópolis de Minas,100
Pedras de Maria da Cruz,Sete Lagoas,420
Betim,Perdigão,100
Corinto,Pedras de Maria da Cruz,315
Ipatinga,Teófilo Otoni,195
Barbacena,Lavras,140
Barbacena,Nova Serrana,240
Belo Horizonte,Catas Altas da Noruega,120
Carmo de Minas,Cristina,20
Paraopeba,Pedras de Maria da Cruz,395
Araxá,João Pinheiro,300
Além Paraíba,Cristiano Otoni,220
Inhapim,Ipatinga,50
Belo Horizonte,Engenheiro Navarro,300
Belo Horizonte,Três Corações,250
Catas Altas,Ouro Branco,145
Japonvar,Paraopeba,380
Martinho Campos,Pará de Minas,90
Barbacena,Bom Despacho,270
Buenópolis,Paraopeba,150
João Pinheiro,Três Marias,120
Patos de Minas,Varjão de Minas,60
Belo Horizonte,Martins Soares,285
Belo Horizonte,Ressaquinha,130
Uberlândia,Varjão de Minas,240
Coroaci,Virgolândia,40
Curvelo,Lassance,90
Itabirito,Matipó,180
Lontra,Sete Lagoas,385
Governador Valadares,Sardoá,60
Felixlândia,Sete Lagoas,90
Martinho Campos,Sete Lagoas,120
Lontra,Paraopeba,360
Betim,Bom Sucesso,150
Conceição de Ipanema,Ipanema,20
Frutal,Planura,30
Guanhães,Materlândia,45
Guanhães,São João Evangelista,30
Januária,Lontra,50
Juatuba,São José da Varginha,50
Mirabela,Montes Claros,60
Riachinho,Urucuia,30
Ituiutaba,Nova Serrana,480
Luz,Uberlândia,295
Buenópolis,Montes Claros,120
Barbacena,Campos Altos,360
Monsenhor Paulo,Varginha,60
Além Paraíba,Congonhas,250
Belo Horizonte,Luz,170
Augusto de Lima,Engenheiro Navarro,85
Barbacena,Santos Dumont,40
Belo Horizonte,Morada Nova de Minas,240
Leopoldina,Maripá de Minas,40
Divinópolis,São Tiago,110
Belo Horizonte,Teófilo Otoni,350
Belo Horizonte,Bocaiúva,320
Cristiano Otoni,Muriaé,225
Além Paraíba,Leopoldina,50
Barbacena,Campo Belo,180
Governador Valadares,Nova Era,150
Bambuí,Tapiraí,20
Carmo da Mata,Itaguara,60
Conceição das Alagoas,Uberaba,60
Pirajuba,Uberaba,100
Nova Ponte,Uberlândia,65
Estrela do Sul,Pará de Minas,335
Araxá,Belo Horizonte,300
São Gotardo,Uberaba,210
Poços de Caldas,Varginha,140
Araçaí,Paraopeba,15
Buenópolis,Curvelo,90
Buenópolis,Pedras de Maria da Cruz,255
Inhaúma,Maravilhas,45
Coromandel,Perdizes,120
Curvelo,Sete Lagoas,85
Conceição do Pará,Juatuba,70
Belo Horizonte,Paraopeba,80
Bom Despacho,Patrocínio,131
Abre Campo,Ponte Nova,60
Guarda-Mor,Lagamar,60
Campos Altos,São João del Rei,310
São João del Rei,Uberaba,500
Carmo da Mata,São Joaquim de Bicas,105
Belo Horizonte,Paracatu,435
Campanário,Itambacuri,20
Capitólio,Piumhi,20
Córrego Danta,Perdizes,192
Córrego Danta,Santa Juliana,192
Januária,Japonvar,60
Laranjal,Muriaé,30
Santos Dumont,Tiradentes,80
Caratinga,Itaobim,347
Curvelo,Gouveia,80
Nova Serrana,Uberlândia,360
Araxá,Luz,135
Belo Horizonte,Estrela do Sul,425
Carbonita,Itamarandiba,40
Buritis,Paraopeba,520
Belo Horizonte,Presidente Juscelino,190
Igaratinga,São Gonçalo do Pará,30
Araxá,Juiz de Fora,510
Fervedouro,São João do Manhuaçu,35
Alfredo Vasconcelos,Belo Horizonte,145
Belo Horizonte,Buenópolis,235
Araguari,Coromandel,140
Lavras,Perdizes,348
Coimbra,Rio Pomba,65
Boa Esperança,Passos,128
Córrego Danta,Santa Rosa da Serra,70
Lavras,São Gonçalo do Sapucaí,110
Itaguara,São Tiago,80
Barbacena,Nova Ponte,525
Divinópolis,Santo Antônio do Monte,55
Carmo da Cachoeira,Santo Antônio do Amparo,60
Curvelo,Montes Claros,210
Além Paraíba,Conselheiro Lafaiete,230
Caratinga,Ponto dos Volantes,326
Abadia dos Dourados,Coromandel,28
Carmo da Cachoeira,Três Corações,35
Pará de Minas,Tapiraí,140
Coromandel,Pedrinópolis,150
Augusto de Lima,Sete Lagoas,145
Itabirito,São Geraldo,160
Felixlândia,Paracatu,270
Belo Horizonte,Itaúna,65
Itaobim,Ubaporanga,327
Barbacena,Perdões,150
Barroso,Cristiano Otoni,60
Boa Esperança,Santana da Vargem,20
Carmópolis de Minas,Passa Tempo,20
Iapu,Inhapim,20
Ibertioga,Piedade do Rio Grande,30
Manhuaçu,Manhumirim,30
Pedrinópolis,Perdizes,30
Ponto dos Volantes,Ubaporanga,308
Elói Mendes,Poços de Caldas,120
Divinópolis,São Sebastião do Paraíso,225
Ouro Branco,Santos Dumont,125
São Gonçalo do Rio Abaixo,Timóteo,95
Belo Horizonte,Perdões,175
Mirabela,Patis,30
Augusto de Lima,Belo Horizonte,210
Ipatinga,Visconde do Rio Branco,250
Almenara,Ponto dos Volantes,99
Araguari,Pará de Minas,385
Belo Horizonte,Periquito,210
Belo Horizonte,Coronel Fabriciano,168
Oliveira,São João del Rei,90
Coronel Fabriciano,Ponto dos Volantes,318
Carmo da Mata,Ribeirão Vermelho,80
Três Marias,Unaí,270
Almenara,Padre Paraíso,120
Araçuaí,Virgem da Lapa,30
Bom Despacho,Nova Serrana,30
Córrego Danta,Nova Serrana,90
João Pinheiro,Paraopeba,240
Argirita,Guarará,25
Felixlândia,Riachinho,345
Belo Horizonte,Joaquim Felício,245
Ibertioga,São Vicente de Minas,70
Nova Ponte,Perdizes,70
Belo Horizonte,Patos de Minas,330
Betim,Cláudio,90
Abadia dos Dourados,Guarda-Mor,65
Coromandel,Guarda-Mor,65
Luz,Patrocínio,143
Divinópolis,Pimenta,90
Abaeté,Pompéu,50
Iraí de Minas,Patrocínio,50
Itabira,São Gonçalo do Rio Abaixo,30
Bocaiúva,Japonvar,135
Congonhas,Ubá,155
Belo Horizonte,Santo Antônio do Amparo,150
Iturama,Uberlândia,210
Nova Serrana,São Gotardo,150
Ipaba,Itaobim,300
Curvelo,Paraopeba,55
Francisco Sá,Medina,251
Pirapora,Varjão de Minas,150
Argirita,Bicas,30
Janaúba,Porteirinha,30
Aiuruoca,Cambuquira,95
Araxá,Uberaba,100
Ituiutaba,Santa Juliana,210
Araxá,São João del Rei,380
Coromandel,Vazante,90
Açucena,Belo Oriente,20
Porteirinha,Serranópolis de Minas,40
Augusto de Lima,Montes Claros,140
Rio Paranaíba,Serra do Salitre,60
João Monlevade,Matipó,110
Paracatu,Unaí,80
Inimutaba,Turmalina,315
Mirabela,Pedras de Maria da Cruz,70
Araxá,Barbacena,420
Couto de Magalhães de Minas,Veredinha,180
Patos de Minas,Uberlândia,180
Aiuruoca,Três Corações,110
Brasilândia de Minas,Felixlândia,260
Betim,Juatuba,15
Tocantins,Viçosa,60
Coromandel,Paracatu,147
Paraopeba,Riachinho,390
Capitólio,Passos,60
Guapé,Passos,97
Carmo do Paranaíba,Patos de Minas,55
Guaxupé,Varginha,180
Curvelo,Francisco Sá,240
Betim,Itaúna,40
Abaeté,Bom Despacho,65
Belo Horizonte,São Gotardo,245
Araguari,Guarda-Mor,210
Abaeté,Martinho Campos,25
Bocaiúva,Pedras de Maria da Cruz,165
Divinópolis,Juatuba,55
Lavras,São João del Rei,80
Felixlândia,Unaí,330
Felixlândia,João Pinheiro,180
Tupaciguara,Uberaba,120
Fervedouro,Manhuaçu,60
Rio Paranaíba,São Gotardo,30
São Domingos do Prata,Viçosa,125
Fervedouro,João Monlevade,172
Divinópolis,Itaú de Minas,190
Carmo da Mata,Igarapé,96
Araguari,Estrela do Sul,55
Aimorés,Resplendor,30
Dores do Indaiá,Luz,30
Carmópolis de Minas,Itaguara,20
Araxá,Bom Despacho,170
Almenara,Itaobim,82
Cristina,Pedralva,30
Perdizes,Uberlândia,120
Ouro Preto,Ponte Nova,65
Curvelo,Presidente Juscelino,40
Formiga,Juatuba,105
Carmo da Mata,São João del Rei,105
Betim,Divinópolis,70
Bocaiúva,Paraopeba,200
Andrelândia,Barbacena,120
Cachoeira Dourada,Capinópolis,20
Campanário,Governador Valadares,60
Bonfinópolis de Minas,Três Marias,210
Bambuí,Pedrinópolis,171
Bambuí,Santa Juliana,171
Campo Florido,Uberaba,60
Campina Verde,Prata,60
Formiga,Itaúna,80
Divino,João Monlevade,165
Oliveira,Santa Juliana,221
Governador Valadares,São João do Manteninha,90
Bocaiúva,Guaraciama,20
Conselheiro Lafaiete,Lamim,40
Gonzaga,Santa Efigênia de Minas,8
Iraí de Minas,Nova Ponte,30
João Pinheiro,Unaí,150
Lontra,Pedras de Maria da Cruz,30
Machado,Paraguaçu,25
Patrocínio,Pedrinópolis,75
Belo Horizonte,Timóteo,160
Curvelo,Diamantina,105
Capitão Andrade,Governador Valadares,30
Alfenas,Paraguaçu,25
Buenópolis,Japonvar,205
Desterro de Entre Rios,São Brás do Suaçuí,40
Joaquim Felício,Montes Claros,100
Itaobim,Medina,32
Carandaí,Conselheiro Lafaiete,30
Araxá,Uberlândia,150
Paraopeba,Sete Lagoas,25
Divino,Muriaé,60
Bambuí,Perdizes,168
Corinto,Lassance,45
Brasilândia de Minas,Paraopeba,300
Nova Ponte,Uberaba,70
Prados,São Brás do Suaçuí,60
Presidente Juscelino,Turmalina,275
Belo Horizonte,Caxambu,300
Belo Horizonte,Pará de Minas,60
Ibiá,Patrocínio,75
Teixeiras,Ubá,60
Nova Era,Ubá,190
Corinto,Montes Claros,160
São João del Rei,Uberlândia,550
Araxá,Pedrinópolis,60
Conceição do Pará,Leandro Ferreira,20
Ilicínea,Santana da Vargem,40
Moema,Nova Serrana,40
Abadia dos Dourados,Paracatu,158
Pirapora,Porteirinha,260
Divinópolis,Pratápolis,200
Capitólio,Divinópolis,120
Abaeté,Paraopeba,100
Luz,Patos de Minas,150
Buritis,Unaí,120
Conselheiro Lafaiete,Ressaquinha,40
Itaobim,Jequitinhonha,45
Itapagipe,São Francisco de Sales,35
Belo Horizonte,Frei Inocêncio,260
Central de Minas,Governador Valadares,70
Coromandel,Nova Ponte,135
Belo Horizonte,Itambacuri,320
Belo Horizonte,Perdigão,120
Belo Horizonte,Leopoldina,260
Espinosa,Porteirinha,85
Itaúna,Juatuba,25
Conceição do Pará,Pará de Minas,40
Japonvar,Pedras de Maria da Cruz,40
Paracatu,Patrocínio,199
Belo Horizonte,São Gonçalo do Pará,100
Arapuá,Rio Paranaíba,30
Coromandel,Uberaba,210
Riachinho,Três Marias,255
Cláudio,São Joaquim de Bicas,70
Caxambu,Guaxupé,220
Belo Horizonte,Patrocínio,315
Divinópolis,Formiga,50
Ibiá,Pará de Minas,170
Bom Sucesso,Carmópolis de Minas,60
Bom Sucesso,Itaguara,75
Campos Altos,Uberaba,165
Coração de Jesus,Montes Claros,60
Francisco Badaró,Teófilo Otoni,240
Pintópolis,Urucuia,60
Juiz de Fora,Santa Juliana,526
Campos Altos,Uberlândia,255
Eugenópolis,Patrocínio do Muriaé,20
Martinho Campos,Onça de Pitangui,60
João Monlevade,Juiz de Fora,330
Araxá,Ibiá,50
Carmo do Cajuru,Itaúna,30
Iraí de Minas,Monte Carmelo,30
Martinho Campos,Nova Serrana,70
Bom Jesus da Penha,São Pedro da União,20
Guapé,São José da Barra,63
Lagoa Formosa,Patos de Minas,20
Iraí de Minas,Paracatu,240
Divino,Durandé,90
João Pinheiro,Pirapora,90
Bocaiúva,Joaquim Felício,60
Campos Altos,Córrego Danta,45
Belo Horizonte,Santa Juliana,315
São Domingos do Prata,Ubá,170
Belo Horizonte,Juatuba,35
Belo Horizonte,Cataguases,230
Paracatu,Três Marias,180
Guarda-Mor,Paracatu,60
Belo Horizonte,Curvelo,130
Paraopeba,Três Marias,120
Conselheiro Lafaiete,Ubá,130
Engenheiro Caldas,Tarumirim,20
Matipó,Rio Casca,40
Paraguaçu,Varginha,30
Santa Bárbara,São Gonçalo do Rio Abaixo,30
Belo Horizonte,Perdizes,315
Pará de Minas,São José da Varginha,20
Ibiá,Monte Carmelo,130
Paracatu,Perdizes,255
Carmo da Mata,Santo Antônio do Amparo,46
Andrelândia,Lima Duarte,65
Bom Despacho,Pará de Minas,60
Divinópolis,Santa Juliana,275
Belo Oriente,Periquito,30
Belo Horizonte,Governador Valadares,235
Araxá,Perdizes,40
Belo Oriente,Naque,20
Felixlândia,Urucuia,330
Abaeté,Juatuba,120
Ituiutaba,Perdizes,493
Augusto de Lima,Paraopeba,105
Bocaiúva,Curvelo,150
Luz,Pará de Minas,80
Coluna,Virginópolis,100
Augusto de Lima,Corinto,25
Rio Casca,Urucânia,20
Estrela do Sul,Monte Carmelo,25
Martinho Campos,Pitangui,45
Itaguara,Perdões,80
Buenópolis,Corinto,45
Espinosa,Mato Verde,45
Alfenas,Machado,30
Janaúba,Pirapora,233
Aiuruoca,Baependi,30
Monte Carmelo,Patrocínio,60
Passos,São José da Barra,25
São Gonçalo do Sapucaí,Três Corações,40
Araxá,Campos Altos,70
Felixlândia,Três Marias,60
Mariana,Piranga,60
Carmo da Mata,Perdões,60
Campanha,Lambari,25
Cláudio,Igarapé,60
Diamantina,Olhos-d'Água,100
Bocaiúva,Corinto,110
João Monlevade,Rio Casca,60
Medina,Salinas,120
Araxá,Pirapora,277
Carmo da Mata,Ritápolis,75
Itaobim,Salinas,147
Patrocínio,Perdizes,45
Barbacena,Santana do Garambéu,60
Felixlândia,Paraopeba,60
Coimbra,Ubá,30
Biquinhas,Morada Nova de Minas,20
Santa Juliana,Uberlândia,78
Belo Horizonte,Ouro Branco,70
Presidente Bernardes,Ubá,50
Carmópolis de Minas,Perdões,60
Abaeté,Pitangui,60
Abaeté,Pará de Minas,90
Couto de Magalhães de Minas,Olhos-d'Água,70
Barão de Cocais,Catas Altas,30
Rio Casca,São Domingos do Prata,50
Patos de Minas,Perdizes,147
Córrego Danta,Pará de Minas,100
Contagem,Itaúna,60
Carmo do Rio Claro,Santana da Vargem,85
Alpinópolis,Boa Esperança,75
Monte Azul,Porteirinha,50
Campestre,Varginha,75
Contagem,Mateus Leme,40
João Monlevade,Viçosa,170
Augusto de Lima,Bocaiúva,80
Manhuaçu,Martins Soares,25
Luislândia,Sete Lagoas,270
Brasilândia de Minas,Três Marias,150
Araçuaí,Francisco Badaró,50
Mato Verde,Porteirinha,30
João Monlevade,Nova Era,20
Turmalina,Veredinha,30
Cachoeira da Prata,Sete Lagoas,20
Bocaiúva,Buenópolis,60
Patos de Minas,Uberaba,240
Conceição do Pará,Nova Serrana,30
Luz,Santa Juliana,143
Alvorada de Minas,Serro,25
Alpercata,Governador Valadares,20
Cachoeira da Prata,Fortuna de Minas,5
Carangola,Divino,30
Cachoeira da Prata,Inhaúma,5
Capelinha,Veredinha,30
Mato Verde,Monte Azul,20
Araxá,Patrocínio,95
Patrocínio,Uberlândia,120
Pedrinópolis,Santa Juliana,30
