@RELATION info_dengue

@ATTRIBUTE casos      NUMERIC
@ATTRIBUTE p_rt1      NUMERIC
@ATTRIBUTE p_inc100k  NUMERIC
@ATTRIBUTE nivel      {1,2,3,4}

@DATA
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
2,0.965335,19.0749,1
2,0.8482200000000001,19.0749,1
7,0.9752149999999999,66.762,1
6,0.827418,57.2246,1
30,0.999999,352.885,1
33,0.999885,419.647,4
0,0.0,0.0,2
0,0.0,0.0,2
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
2,0.965335,56.5451,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
2,0.965335,56.5451,1
0,0.0,0.0,1
2,0.79579,56.5451,1
1,0.492227,28.2725,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
3,0.978987,84.8176,1
1,0.579276,28.2725,1
4,0.8729459999999999,113.09,1
0,0.0,0.0,1
1,0.268627,28.2725,1
5,0.949832,169.635,1
4,0.835031,141.363,1
2,0.227379,56.5451,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
0,0.5,0.0,1
2,0.965335,25.0094,1
6,0.985323,75.0281,1
9,0.982524,125.04700000000001,1
6,0.681758,87.5328,1
17,0.994715,275.103,1
4,0.0648505,62.5234,1
12,0.924631,262.598,1
2,0.965335,61.9003,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.9441579999999999,30.9502,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.5,0.0,1
1,0.944159,30.9502,1
1,0.802279,30.9502,1
1,0.637158,30.9502,1
0,0.0,0.0,1
0,0.0,0.0,1
8,0.99613,247.601,1
12,0.993727,371.402,1
8,0.693258,247.601,1
10,0.70521,340.452,1
6,0.196863,185.701,1
1,0.00354385,30.9502,1
0,0.0,0.0,1
0,0.0,0.0,1
14,0.252728,5.97726,1
39,0.9975799999999999,16.6509,1
51,0.9994770000000001,21.7743,1
52,0.97529,22.2013,3
25,0.0188892,10.6737,2
22,0.00900915,9.39284,2
17,0.0150201,7.2581,2
26,0.587493,11.1006,2
29,0.830148,12.3815,2
19,0.252717,8.112,2
26,0.6048,11.1006,2
22,0.411508,9.39284,2
18,0.23378400000000002,7.68505,2
15,0.157966,6.40421,1
11,0.0908172,4.69642,1
8,0.0745559,3.4155800000000003,1
3,0.010305799999999999,1.28084,1
4,0.12251600000000001,1.7077900000000001,1
4,0.327088,1.7077900000000001,1
5,0.604252,2.1347400000000003,1
4,0.477025,1.7077900000000001,1
1,0.062029499999999994,0.426947,1
0,0.0,0.0,1
2,0.518804,0.853894,1
2,0.675195,0.853894,1
2,0.63176,0.853894,1
4,0.818882,1.7077900000000001,1
0,0.0,0.0,1
3,0.640155,1.28084,1
2,0.49826000000000004,0.853894,1
4,0.7883399999999999,1.7077900000000001,1
1,0.18258,0.426947,1
3,0.584086,1.28084,1
5,0.8236979999999999,2.1347400000000003,1
1,0.138266,0.426947,1
4,0.6437890000000001,1.7077900000000001,1
9,0.951174,3.8425199999999995,1
4,0.43253199999999997,1.7077900000000001,1
4,0.320302,1.7077900000000001,1
5,0.480284,2.1347400000000003,1
2,0.150273,0.853894,1
2,0.21863200000000002,0.853894,1
6,0.8345,2.56168,1
4,0.5995739999999999,1.7077900000000001,1
1,0.0752911,0.426947,1
2,0.263442,0.853894,1
8,0.948311,3.4155800000000003,1
4,0.571458,1.7077900000000001,1
5,0.549183,2.1347400000000003,1
4,0.375608,1.7077900000000001,1
0,0.0,0.0,1
0,0.0,0.0,1
7,0.9647100000000001,2.98863,1
15,0.998287,6.40421,1
17,0.9786090000000001,7.2581,1
31,0.996959,13.2354,3
58,0.999991,25.6168,3
71,0.9998879999999999,31.5941,3
101,0.9999809999999999,45.6833,3
113,0.999075,51.2337,4
119,0.980247,54.6492,4
98,0.368395,45.2564,4
170,0.999944,80.693,4
226,1.0,109.725,4
350,1.0,175.048,4
557,1.0,289.47,4
746,1.0,403.892,4
678,1.0,387.668,4
634,0.9974280000000001,391.51099999999997,4
347,9.21485e-15,239.94400000000002,4
122,0.0,102.04,4
0,0.0,0.0,1
0,0.0,0.0,1
2,0.965335,6.37633,1
0,0.0,0.0,1
1,0.59551,3.18817,1
1,0.579276,3.18817,1
2,0.777315,6.37633,1
0,0.0,0.0,1
0,0.0,0.0,1
2,0.8220850000000001,6.37633,1
1,0.601051,3.18817,1
4,0.909749,12.7527,1
4,0.801244,12.7527,1
8,0.9284120000000001,25.5053,1
22,0.999179,70.1396,1
14,0.779459,44.6343,4
20,0.827411,63.7633,4
5,0.0069699,15.9408,2
6,0.038283,19.129,2
17,0.890099,54.1988,2
9,0.42513500000000004,28.6935,2
1,0.000987213,3.18817,2
2,0.0197235,6.37633,1
1,0.0440713,3.18817,1
2,0.435989,6.37633,1
2,0.575562,6.37633,1
1,0.319632,3.18817,1
0,0.0,0.0,1
1,0.47689899999999996,3.18817,1
1,0.59495,3.18817,1
0,0.0,0.0,1
1,0.629567,3.18817,1
1,0.643027,3.18817,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
1,0.933815,3.18817,1
0,0.0,0.0,1
0,0.0,0.0,1
10,0.998871,31.8817,1
4,0.694164,12.7527,1
3,0.27715100000000004,9.5645,1
3,0.265043,9.5645,1
5,0.6527189999999999,15.9408,1
2,0.24056599999999997,6.37633,1
9,0.931795,28.6935,1
5,0.5445939999999999,15.9408,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
0,0.0,0.0,1
18,0.999984,57.387,1
45,1.0,146.656,4
52,0.999921,168.97299999999998,4
56,0.982798,181.725,4
62,0.9275059999999999,204.043,4
46,0.229935,149.844,4
60,0.739625,200.854,4
49,0.339506,162.596,4
59,0.758441,200.854,4
24,0.000527389,79.7041,4
44,0.43113199999999996,149.844,4
31,0.17266199999999998,108.398,4
50,0.947807,178.537,4
33,0.299772,117.962,4
51,0.934841,191.29,4
86,0.9999979999999999,350.69800000000004,4
101,0.999999,449.531,4
76,0.919242,376.204,4
32,1.96821e-05,184.91400000000002,4
