--------------------
BDMEP - INMET
--------------------
Estação           : ARAXA - MG (OMM: 83579)
Latitude  (graus) : -19.6
Longitude (graus) : -46.94
Altitude  (metros): 1023.61
Estação Operante
Inicio de operação: 07/09/1916
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83579;25/03/2018;1800;27.4;21.4;57;901.3;27;0.8;7;
83579;26/03/2018;0000;21.8;20.6;89;904.3;27;0.8;8;
83579;26/03/2018;1200;22.6;20.2;79;904.2;27;2.5;6;
83579;26/03/2018;1800;28.2;21.8;55;901.9;27;1.6;7;
83579;27/03/2018;0000;21.8;19.6;80;904;27;0.8;5;
83579;27/03/2018;1200;22.8;18.8;67;905;27;0.8;4;
83579;27/03/2018;1800;28.4;20.8;49;902.6;27;1.6;6;
83579;28/03/2018;0000;21.4;17.2;64;904.8;27;2.5;0;
83579;28/03/2018;1200;22;18.2;68;905.1;27;2.5;2;
83579;28/03/2018;1800;28.2;19.6;43;901.9;27;0.8;5;
83579;29/03/2018;0000;21.6;17.4;65;905.7;27;1.6;2;
83579;29/03/2018;1200;22.2;18.8;71;904.7;27;1.6;2;
83579;29/03/2018;1800;28;20.2;46;901.8;27;2.5;6;
83579;30/03/2018;0000;21.6;18.2;71;904.2;27;1.6;0;
83579;30/03/2018;1200;22.2;19;72;903.7;27;1.6;0;
83579;30/03/2018;1800;27;20;51;901.4;27;0.8;7;
83579;31/03/2018;0000;22;18.6;71;903.5;27;2.5;6;
83579;31/03/2018;1200;21.8;18.6;72;903;27;1.6;6;
83579;31/03/2018;1800;29.2;22.2;54;900.5;27;0.8;7;
83579;01/04/2018;0000;22.8;19.8;75;902.1;27;1.6;10;
83579;01/04/2018;1200;23.8;20;70;902.2;27;1.6;4;
83579;01/04/2018;1800;28.2;22;56;899.9;27;1.6;8;
83579;02/04/2018;0000;20.2;18.2;81;901.5;27;2.5;8;
83579;02/04/2018;1200;20;19;91;901.2;27;0.8;10;
83579;02/04/2018;1800;27.2;23.2;71;899.4;27;1.6;8;
83579;03/04/2018;0000;20;19.4;94;900.3;27;0.8;10;
83579;03/04/2018;1200;23;21.4;87;901;27;0.8;6;
83579;03/04/2018;1800;28;24;69;898.7;27;2.5;10;
83579;04/04/2018;0000;19.8;19.6;97;899.7;27;0.8;8;
83579;04/04/2018;1200;20.2;19.8;95;900.5;27;0.8;8;
83579;04/04/2018;1800;26;22.4;73;898.2;27;0.8;9;
83579;05/04/2018;0000;21.6;19.6;83;899.7;27;1.6;7;
83579;05/04/2018;1200;22.4;20.2;81;901;27;1.6;8;
83579;05/04/2018;1800;28.4;22.6;60;897.4;27;1.6;7;
83579;06/04/2018;0000;22.8;20.4;80;899.8;27;0.8;6;
83579;06/04/2018;1200;21;20;90;901.7;27;0.8;6;
83579;06/04/2018;1800;27.6;21.8;59;898;27;1.6;7;
83579;07/04/2018;0000;19.2;18.4;92;900.8;27;0.8;8;
83579;07/04/2018;1200;22;20;83;902.5;27;2.5;7;
83579;07/04/2018;1800;27.4;22;60;900.6;27;1.6;6;
83579;08/04/2018;0000;19;17.8;87;902.5;27;0.8;10;
83579;08/04/2018;1200;22;20;83;903.2;27;2.5;5;
83579;08/04/2018;1800;27.2;23.2;71;900.7;27;1.6;6;
83579;09/04/2018;0000;22.4;20;80;902.8;27;2.5;4;
83579;09/04/2018;1200;21.4;19.8;85;903.8;27;2.5;8;
83579;09/04/2018;1800;27;22;63;902;27;1.6;6;
83579;10/04/2018;0000;21.2;18.8;79;903.3;27;1.6;3;
83579;10/04/2018;1200;21.4;19;78;903.6;27;2.5;2;
83579;10/04/2018;1800;26;21;63;901.5;27;1.6;7;
83579;11/04/2018;0000;20.8;18.6;81;904.2;27;2.5;0;
83579;11/04/2018;1200;21;19;82;903.8;27;1.6;2;
83579;11/04/2018;1800;26.8;21.2;59;902.2;27;1.6;6;
83579;12/04/2018;0000;20.4;17.4;74;904.3;27;2.5;0;
83579;12/04/2018;1200;21;18.8;80;904.5;27;2.5;5;
83579;12/04/2018;1800;26.4;20.8;59;901.4;27;1.6;8;
83579;13/04/2018;0000;20.2;18.4;83;905;27;1.6;7;
83579;13/04/2018;1200;21;19;82;903.8;27;1.6;4;
83579;13/04/2018;1800;27;23;70;902.1;27;1.6;7;
83579;14/04/2018;0000;21.8;19.6;80;904.9;27;2.5;3;
83579;14/04/2018;1200;22;19.2;76;905.1;27;1.6;2;
83579;14/04/2018;1800;27;21;57;903.4;27;2.5;7;
83579;15/04/2018;0000;22.6;19.8;75;906.8;27;2.5;8;
83579;15/04/2018;1200;21.2;19;81;905.7;27;2.5;8;
83579;15/04/2018;1800;26;21.8;69;904.6;27;1.6;6;
83579;16/04/2018;0000;20.4;19;88;907;27;0.8;10;
83579;16/04/2018;1200;20;18;82;905.2;27;3.3;7;
83579;16/04/2018;1800;25.2;22;74;903.5;27;2.5;5;
83579;17/04/2018;0000;20.2;18.6;84;905;27;5;8;
83579;17/04/2018;1200;19;17;80;905.6;27;3.3;8;
83579;17/04/2018;1800;21;18.8;80;904.6;27;2.5;8;
83579;18/04/2018;0000;17.6;17;94;908;27;1.6;10;
83579;18/04/2018;1200;18;12;46;907.6;27;2.5;2;
83579;18/04/2018;1800;24.6;20;64;905.2;27;1.6;7;
83579;19/04/2018;0000;20;17;73;907.8;27;3.3;8;
83579;19/04/2018;1200;20;17;73;906.6;27;1.6;4;
83579;19/04/2018;1800;24.4;20.6;71;905;27;0.8;8;
83579;20/04/2018;0000;21.6;18.2;71;906.3;27;2.5;7;
83579;20/04/2018;1200;20;18;82;906;27;0.8;5;
83579;20/04/2018;1800;24.4;20;66;904.3;27;1.6;8;
83579;21/04/2018;0000;19.2;16.6;76;904.5;27;1.6;0;
83579;21/04/2018;1200;19;17;80;904.9;27;0.8;6;
83579;21/04/2018;1800;27;22;63;902.2;27;1.6;7;
83579;22/04/2018;0000;18.8;15.6;70;902.5;27;2.5;0;
83579;22/04/2018;1200;20;18;82;903.3;27;2.5;2;
83579;22/04/2018;1800;25.2;21;67;901;27;1.6;6;
83579;23/04/2018;0000;20;17.4;77;903.7;27;3.3;7;
83579;23/04/2018;1200;19.2;17;80;904.6;27;2.5;4;
83579;23/04/2018;1800;26;20;57;902.2;27;0.8;7;
83579;24/04/2018;0000;20.4;17.6;75;905;27;2.5;5;
83579;24/04/2018;1200;20.2;18.8;86;905.3;27;1.6;2;
83579;24/04/2018;1800;26;21.2;65;903;27;1.6;5;
83579;25/04/2018;0000;20.8;18;76;905.2;27;2.5;8;
