--------------------
BDMEP - INMET
--------------------
Estação           : C  DO MATO DENTRO - MG (OMM: 83589)
Latitude  (graus) : -19.02
Longitude (graus) : -43.43
Altitude  (metros): 652.00
Estação Operante
Inicio de operação: 30/06/1925
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83589;29/04/2018;1200;19.2;18.6;94;945.9;5;0.8;9;
83589;29/04/2018;1800;25.8;20.6;61;942.4;9;3.1;4;
83589;30/04/2018;0000;18.6;17.7;92;944.3;32;0.7;9;
83589;30/04/2018;1200;19.8;18;82;945.6;36;1;9;
83589;30/04/2018;1800;26.6;19.8;52;941.6;5;1.5;0;
83589;01/05/2018;0000;16.9;15.8;89;944.2;9;0.3;0;
83589;01/05/2018;1200;16.2;15.8;95;945.4;36;0.8;0;
83589;01/05/2018;1800;28.2;19.5;41;942.2;9;2.8;0;
83589;02/05/2018;0000;16.4;15.1;87;945;5;1;0;
83589;02/05/2018;1200;16.5;15.2;86;946.1;0;0;0;
83589;02/05/2018;1800;28.3;21.1;50;942.1;9;2.1;0;
83589;03/05/2018;0000;19.3;17.7;85;944;36;0.7;0;
83589;03/05/2018;1200;17.4;16.4;89;946.2;36;0.5;0;
83589;03/05/2018;1800;28.4;21.2;51;942.5;9;1.5;0;
83589;04/05/2018;0000;18.6;17.5;90;944.1;36;0.5;0;
83589;04/05/2018;1200;18.2;17.5;93;946;36;1;0;
83589;04/05/2018;1800;27.7;20.9;52;942;5;2.8;1;
83589;05/05/2018;0000;19.4;17.9;85;943.9;32;1;0;
83589;05/05/2018;1200;20;18.6;87;946.2;36;0.1;7;
83589;05/05/2018;1800;27.1;21.5;60;943.1;27;2.3;4;
83589;06/05/2018;0000;19;18.1;90;943.9;5;0.3;0;
83589;06/05/2018;1200;20.6;19.6;90;946.8;36;0.5;7;
83589;06/05/2018;1800;27.2;21;56;942.8;9;3.6;6;
83589;07/05/2018;0000;20.2;19.1;89;944.6;5;1.1;0;
83589;07/05/2018;1200;18.3;17.8;96;945.8;0;0;9;
83589;07/05/2018;1800;26.3;20;53;942.1;18;2.5;2;
83589;08/05/2018;0000;19.1;17.7;86;944.2;23;1.1;0;
83589;08/05/2018;1200;19.4;18.6;91;945.5;36;1;10;
83589;08/05/2018;1800;24.7;20.2;64;942.3;23;1.1;6;
83589;09/05/2018;0000;18;17.2;91;944.1;36;0.7;0;
