--------------------
BDMEP - INMET
--------------------
Estação           : SALINAS - MG (OMM: 83441)
Latitude  (graus) : -16.15
Longitude (graus) : -42.28
Altitude  (metros): 471.32
Estação Operante
Inicio de operação: 05/03/1925
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83441;04/04/2018;1800;32.8;27.6;65;955.1;14;1.6;10;
83441;05/04/2018;0000;25.2;24.8;96;956.4;0;0;0;
83441;05/04/2018;1200;25.4;23.3;83;958.2;5;0.8;5;
83441;05/04/2018;1800;33.3;28.3;69;953.7;0;0;7;
83441;06/04/2018;0000;27.6;25.3;82;956.1;14;1.6;3;
83441;06/04/2018;1200;24.4;22.6;85;960.2;36;2;10;
83441;06/04/2018;1800;30.8;26.9;74;955.9;36;1.5;10;
83441;07/04/2018;0000;25.6;24.6;90;957.9;0;0;5;
83441;07/04/2018;1200;26;23.3;79;960.7;36;2;4;
83441;07/04/2018;1800;32.3;27.5;69;956.5;36;1.3;5;
83441;08/04/2018;0000;26.2;23.5;78;959.4;18;1.6;10;
83441;08/04/2018;1200;25.8;22.6;74;963.3;5;1.1;7;
83441;08/04/2018;1800;32.6;26.2;58;958;18;0.7;6;
83441;09/04/2018;0000;26;23.4;80;960.6;18;2;0;
83441;09/04/2018;1200;25;22.2;78;962.9;18;1.6;6;
83441;09/04/2018;1800;31.1;24.7;57;958.3;18;3.5;4;
83441;10/04/2018;0000;25;22.8;83;961.1;18;1;10;
83441;10/04/2018;1200;24.4;21.8;79;963.1;14;3.1;10;
83441;10/04/2018;1800;29.8;24.9;66;959.8;18;1.3;8;
83441;11/04/2018;0000;24;22;84;963.4;18;3;10;
83441;11/04/2018;1200;22.6;20.2;78;963.2;0;0;10;
83441;11/04/2018;1800;29.9;24.9;66;959;18;2.1;10;
83441;12/04/2018;0000;23.8;21.6;81;962.7;18;1;10;
83441;12/04/2018;1200;21.2;20;89;964.2;18;1.5;10;
83441;12/04/2018;1800;29.3;24.7;68;960.2;18;2.8;10;
83441;13/04/2018;0000;22.6;21.8;91;963.5;27;0.5;10;
83441;13/04/2018;1200;23.6;22;85;964.6;18;1.5;10;
83441;13/04/2018;1800;28;24.9;75;961.4;36;1;10;
83441;14/04/2018;0000;24;22.6;89;963.1;14;3.5;10;
83441;14/04/2018;1200;23.2;22;89;965;23;1.5;10;
83441;14/04/2018;1800;29.4;25.2;69;963.1;18;2.1;10;
83441;15/04/2018;0000;23.8;22.9;92;964.5;18;1;0;
83441;15/04/2018;1200;24;21.8;82;964.9;36;0.5;7;
83441;15/04/2018;1800;31.3;25.7;63;961.3;18;2.1;3;
83441;16/04/2018;0000;25.4;23.9;88;963.8;18;0.5;10;
83441;16/04/2018;1200;24.6;22;78;965.3;14;1.6;7;
83441;16/04/2018;1800;28.8;24.2;66;961.6;18;4.1;10;
83441;17/04/2018;0000;25.4;22.8;79;962.9;18;1.1;10;
83441;17/04/2018;1200;20;19.4;94;965.4;18;3;10;
83441;17/04/2018;1800;25.6;22;70;963.2;18;3;10;
83441;18/04/2018;0000;21.6;20.2;88;965.8;18;1.5;10;
83441;18/04/2018;1200;20.4;19;87;967.9;18;1.1;10;
83441;18/04/2018;1800;25;21.6;74;965;18;2.8;10;
83441;19/04/2018;0000;22.4;20.8;86;966.6;9;1;10;
83441;19/04/2018;1200;21.6;19.4;81;967.5;18;1;10;
83441;19/04/2018;1800;25.6;22.2;72;964.3;23;1.5;10;
83441;20/04/2018;0000;20.6;20.4;97;965.6;0;0;0;
83441;20/04/2018;1200;20.8;19.2;86;965.7;36;0.7;10;
83441;20/04/2018;1800;30.2;25.2;64;962;23;2.5;9;
83441;21/04/2018;0000;23.2;21.4;84;963.1;9;1.8;0;
83441;21/04/2018;1200;22;20;83;963.6;0;0;10;
83441;21/04/2018;1800;28.7;24.1;66;959.7;23;1.5;8;
83441;22/04/2018;0000;23.4;21.6;85;961.5;14;3;0;
83441;22/04/2018;1200;22;19.8;81;964.7;0;0;9;
83441;22/04/2018;1800;29;24.2;66;960.3;14;0.5;9;
83441;23/04/2018;0000;22.8;21.8;91;962.3;0;0;5;
83441;23/04/2018;1200;22.4;20.8;86;964.4;18;1.5;10;
83441;23/04/2018;1800;29.1;24.3;66;960.2;18;1.6;7;
83441;24/04/2018;0000;24.2;22.4;84;963.8;14;1;10;
83441;24/04/2018;1200;22.8;21.2;86;966.8;0;0;10;
83441;24/04/2018;1800;30.4;25.2;64;962.3;14;3;8;
83441;25/04/2018;0000;24.2;22.4;84;964;14;1.5;4;
83441;25/04/2018;1200;23.4;21.4;83;965.2;0;0;6;
83441;25/04/2018;1800;31.9;25.9;60;960.9;14;3;6;
83441;26/04/2018;0000;25;23.1;85;963.2;18;1.8;2;
83441;26/04/2018;1200;23;20.8;82;965.6;18;1.3;7;
83441;26/04/2018;1800;31.4;25;58;961.1;14;2.8;5;
83441;27/04/2018;0000;24.2;22.2;83;963.2;27;1;0;
83441;27/04/2018;1200;23.8;21.6;81;964.3;27;0.5;10;
83441;27/04/2018;1800;30.9;26.1;66;959.6;14;2.5;2;
83441;28/04/2018;0000;25;23.5;89;962.9;0;0;2;
83441;28/04/2018;1200;25;22.2;78;966.1;9;1.6;10;
83441;28/04/2018;1800;31.5;25.5;61;961.5;18;2.3;7;
83441;29/04/2018;0000;25.4;23.2;82;963.8;18;2;9;
83441;29/04/2018;1200;23.4;20.6;77;964.6;9;1.6;10;
83441;29/04/2018;1800;28.2;24.1;69;962.1;14;2;6;
83441;30/04/2018;0000;20.8;20.6;98;963.3;0;0;0;
83441;30/04/2018;1200;22.6;20.1;77;965.9;18;0.8;8;
83441;30/04/2018;1800;30.4;25;63;961.7;14;1.5;7;
