--------------------
BDMEP - INMET
--------------------
Estação           : ITAMARANDIBA - MG (OMM: 83488)
Latitude  (graus) : -17.85
Longitude (graus) : -42.85
Altitude  (metros): 914.00
Estação Operante
Inicio de operação: 27/03/1925
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83488;27/03/2018;1200;21.4;18.3;72;916.3;14;3;5;
83488;27/03/2018;1800;25.4;19.5;56;913.7;9;2;4;
83488;28/03/2018;0000;19.3;17.7;86;914.6;14;1;0;
83488;28/03/2018;1200;20.5;18.2;78;916.2;14;3;10;
83488;28/03/2018;1800;25;19.3;58;913;14;2;1;
83488;29/03/2018;0000;20;18.4;86;914.1;14;3;0;
83488;29/03/2018;1200;20.8;18;75;915.2;14;2;9;
83488;29/03/2018;1800;25.1;20.1;61;912.7;14;2;2;
83488;30/03/2018;0000;19.8;18.3;85;913.2;14;2;0;
83488;30/03/2018;1200;20.1;17.3;74;914.6;14;3;10;
83488;30/03/2018;1800;25.8;19.9;56;911.9;18;3;2;
83488;31/03/2018;0000;19.9;18.3;85;912.7;14;2;0;
83488;31/03/2018;1200;21.5;18.3;72;913.9;5;2;9;
83488;31/03/2018;1800;25.7;20.2;58;911.6;14;3;7;
83488;01/04/2018;0000;19.8;17.9;82;912.2;14;1;1;
83488;02/04/2018;1200;22.7;19.8;75;912.3;36;2;6;
83488;02/04/2018;1800;29.5;21.4;46;909.3;32;2;4;
83488;03/04/2018;0000;21.3;19.2;80;910.2;14;1;0;
83488;03/04/2018;1200;22.9;19.3;71;910.7;36;2;1;
83488;03/04/2018;1800;29.3;21.5;49;907.4;23;1;6;
83488;04/04/2018;0000;23.7;20.8;76;908.8;14;1;10;
83488;04/04/2018;1200;21.5;20.1;87;910.6;23;1;10;
83488;04/04/2018;1800;28.7;22.6;57;907.8;5;2;9;
83488;05/04/2018;0000;23;22;92;909.5;0;0;9;
83488;05/04/2018;1200;22.7;20.8;83;911.1;5;2;10;
83488;05/04/2018;1800;28.6;22;56;907.8;9;2;8;
83488;06/04/2018;0000;22.6;21.6;90;909.8;14;2;10;
83488;06/04/2018;1200;22.5;20.5;83;911.7;14;1;10;
83488;06/04/2018;1800;21.4;19.9;86;910.1;18;1;10;
83488;07/04/2018;0000;19.9;19.1;92;911.8;14;2;10;
83488;07/04/2018;1200;20.3;19.2;90;913.4;14;2;10;
83488;07/04/2018;1800;24.9;20.7;68;911;14;3;9;
83488;08/04/2018;0000;20.8;20.1;94;913.1;9;1;10;
83488;09/04/2018;1200;20.2;18.7;86;915.4;14;4;10;
83488;09/04/2018;1800;24.8;20.5;67;912.4;14;2;5;
83488;10/04/2018;0000;19.4;18;86;914.3;14;3;1;
83488;10/04/2018;1200;19.1;17.6;85;916.2;14;2;10;
83488;10/04/2018;1800;24.1;19.9;66;913.4;14;2;2;
83488;11/04/2018;0000;19.4;18.1;87;916;14;5;9;
83488;11/04/2018;1200;19.2;17.5;84;915.9;14;4;10;
83488;11/04/2018;1800;20.7;18.4;79;913.6;14;1;10;
83488;12/04/2018;0000;18.2;17.1;89;916.1;14;3;10;
83488;12/04/2018;1200;19;18;89;916.1;14;4;10;
83488;12/04/2018;1800;20.5;19.2;87;914.4;14;3;10;
83488;13/04/2018;0000;19.5;18.6;91;915.9;14;3;9;
83488;13/04/2018;1200;20.4;18.9;86;916.7;14;2;10;
83488;13/04/2018;1800;23.6;20.4;73;914.8;14;2;10;
83488;14/04/2018;0000;20.1;18.8;87;915.8;14;2;10;
83488;14/04/2018;1200;20.4;19.3;90;917.8;14;3;10;
83488;14/04/2018;1800;25.1;20.6;65;915.6;14;3;6;
83488;15/04/2018;0000;19.9;18.9;90;917.3;14;1;0;
83488;16/04/2018;1200;20.4;18.8;86;916.7;14;2;10;
83488;16/04/2018;1800;23.8;19.8;68;913.9;14;3;7;
83488;17/04/2018;0000;17.6;17;94;906.2;14;3;10;
83488;17/04/2018;1200;17.9;16.4;86;918;14;2;10;
83488;17/04/2018;1800;19.1;17.2;81;917.2;14;2;10;
83488;18/04/2018;0000;17.6;16.6;90;918.4;14;3;3;
83488;18/04/2018;1200;17;15.6;86;919.8;14;3;10;
83488;18/04/2018;1800;19.1;16.7;77;918.2;14;3;10;
83488;19/04/2018;0000;16.8;16;91;919.1;14;2;0;
83488;19/04/2018;1200;18.7;16.4;78;919.1;14;3;10;
83488;19/04/2018;1800;21.9;17.7;65;916.7;14;2;10;
83488;20/04/2018;0000;18.9;17.4;86;917.8;14;1;10;
83488;20/04/2018;1200;18.9;17.9;90;917.2;14;1;9;
83488;20/04/2018;1800;22.3;18.2;66;914.5;14;2;10;
83488;21/04/2018;0000;16.9;16.2;92;915.5;14;1;6;
83488;21/04/2018;1200;18;16.4;84;915.4;14;2;10;
83488;21/04/2018;1800;22.3;18.1;65;913.1;9;3;9;
83488;22/04/2018;0000;17.6;16;85;914.2;14;2;10;
83488;23/04/2018;1200;18.7;16.9;82;916.5;14;3;10;
83488;23/04/2018;1800;22.6;19.2;71;914.5;18;2;8;
83488;24/04/2018;0000;18.3;17.5;93;916.7;14;3;2;
83488;24/04/2018;1200;19.8;18.1;84;917.4;14;2;10;
83488;24/04/2018;1800;23.1;19.5;70;915;14;2;7;
83488;25/04/2018;0000;19.2;18.2;90;917;14;3;10;
83488;25/04/2018;1200;19.6;18.1;86;918;14;2;10;
83488;25/04/2018;1800;23.8;19.6;66;915.1;14;3;2;
83488;26/04/2018;0000;19.5;18.4;89;916.9;14;3;9;
83488;26/04/2018;1200;21.5;18.4;73;917.5;9;3;5;
83488;26/04/2018;1800;24.8;19.1;57;915;14;3;2;
83488;27/04/2018;0000;18.9;17.5;87;915.9;14;2;0;
83488;27/04/2018;1200;20.5;18.4;80;916.3;9;2;4;
83488;27/04/2018;1800;25.7;20;57;914;9;3;1;
83488;28/04/2018;0000;19.4;18.3;88;916.1;14;2;0;
83488;28/04/2018;1200;19.4;18.4;90;917.8;14;3;6;
83488;28/04/2018;1800;24.9;19.6;60;914.7;14;3;1;
83488;29/04/2018;0000;18.6;17.5;90;916.3;14;1;0;
83488;30/04/2018;1200;18.1;16.4;83;917.3;18;2;1;
83488;30/04/2018;1800;23.7;17.9;55;914.7;14;2;4;
83488;01/05/2018;0000;16.9;15.4;85;916.4;0;0;0;
83488;01/05/2018;1200;21.1;18.2;75;916.6;32;1;1;
83488;01/05/2018;1800;27.2;18.7;42;914.2;14;2;5;
83488;02/05/2018;0000;18.9;15.1;66;916.9;9;3;0;
83488;02/05/2018;1200;20.5;17.3;71;917.7;14;2;1;
83488;02/05/2018;1800;25.3;18.6;51;915;14;4;2;
83488;03/05/2018;0000;18.8;16.5;78;916.4;14;1;0;
83488;03/05/2018;1200;20;16.9;73;917.8;14;3;0;
83488;03/05/2018;1800;25.8;19;50;915.1;9;1;0;
83488;04/05/2018;0000;18.8;16.6;79;916.4;14;2;0;
83488;04/05/2018;1200;18.2;17.1;89;917.2;9;2;0;
83488;04/05/2018;1800;25.3;18.7;51;914.5;9;3;1;
83488;05/05/2018;0000;18.4;16.8;84;916;9;2;0;
83488;05/05/2018;1200;20.6;18.3;79;917.5;14;2;3;
83488;05/05/2018;1800;23.2;20;73;915.6;14;3;2;
83488;06/05/2018;0000;17.4;16.4;89;917;0;0;0;
83488;07/05/2018;1200;20;18.2;84;917.4;18;3;9;
83488;07/05/2018;1800;23.2;18.3;60;914.9;9;3;3;
83488;08/05/2018;0000;18.3;17.7;95;916.6;14;2;4;
83488;08/05/2018;1200;18.2;16.7;85;917;14;2;10;
83488;08/05/2018;1800;23.2;18.1;59;914.8;9;2;6;
83488;09/05/2018;0000;17.4;16.4;89;916.3;0;0;10;
83488;09/05/2018;1200;18.1;16.8;87;917.5;14;3;9;
83488;09/05/2018;1800;21.3;17.8;69;915;14;3;7;
83488;10/05/2018;0000;17.3;16.6;93;916.5;14;3;9;
83488;10/05/2018;1200;17.9;15.2;74;918.1;14;5;4;
83488;10/05/2018;1800;21.5;16.8;60;915.4;14;1;7;
83488;11/05/2018;0000;16.3;15.2;89;916.9;14;1;4;
83488;11/05/2018;1200;19.1;16.6;76;917.4;14;2;4;
83488;11/05/2018;1800;24.4;18.9;58;914;14;4;2;
83488;12/05/2018;0000;16.5;15.3;87;915.6;18;1;0;
83488;12/05/2018;1200;20.1;17.7;77;915.5;36;1;1;
83488;12/05/2018;1800;27.4;19.1;43;912;27;1;3;
83488;13/05/2018;0000;18.3;16.9;87;913.5;9;1;0;
83488;14/05/2018;1200;19.9;18;82;916.5;14;3;8;
83488;14/05/2018;1800;24.7;17.9;49;913.8;18;3;1;
83488;15/05/2018;0000;18.8;17.2;84;915.4;14;3;0;
83488;15/05/2018;1200;19.3;17.5;84;917;14;2;10;
83488;15/05/2018;1800;23.5;18.9;64;913.8;14;2;9;
83488;16/05/2018;0000;18.9;17.9;90;915.1;14;2;9;
83488;16/05/2018;1200;20.1;17.7;77;915.7;36;2;9;
83488;16/05/2018;1800;25.2;19.1;54;912.7;14;1;3;
83488;17/05/2018;0000;19.2;17.8;87;914.1;9;2;0;
83488;17/05/2018;1200;21.9;19.3;77;915.3;18;1;1;
83488;17/05/2018;1800;25.4;20;60;912.7;14;3;9;
