--------------------
BDMEP - INMET
--------------------
Estação           : BOM DESPACHO - MG (OMM: 83533)
Latitude  (graus) : -19.68
Longitude (graus) : -45.36
Altitude  (metros): 695.00
Estação Operante
Inicio de operação: 01/01/1981
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83533;29/04/2018;0000;18.4;17;86;;0;0;0;
83533;29/04/2018;1200;23.6;20;70;;36;0.1;;
83533;29/04/2018;1800;30.8;22.4;47;;5;0.1;;
83533;30/04/2018;0000;18;16.4;83;;0;0;;
83533;30/04/2018;1200;20.8;18;75;;36;0.1;0;
83533;30/04/2018;1800;30;22;48;;32;0.1;3;
83533;01/05/2018;0000;16.8;15.4;85;;0;0;0;
83533;01/05/2018;1200;20.2;18;79;;36;0.1;0;
83533;01/05/2018;1800;29.8;22.4;51;;23;0.1;4;
83533;02/05/2018;0000;16.2;15;87;;0;0;0;
83533;02/05/2018;1200;18.6;16.8;83;;36;0.1;0;
83533;02/05/2018;1800;30.2;20.8;40;;23;0.1;0;
83533;03/05/2018;0000;15.4;14;85;;0;0;0;
83533;03/05/2018;1200;19.6;16.6;73;;;;0;
83533;03/05/2018;1800;30.6;22.2;47;;;;2;
83533;04/05/2018;0000;17.4;15.6;81;;;;0;
83533;04/05/2018;1200;20.8;18.6;80;;;;2;
83533;04/05/2018;1800;31.2;23.2;49;;;;0;
83533;05/05/2018;0000;18.2;16.2;81;;;;0;
83533;05/05/2018;1200;21.8;19;75;;;;0;
83533;05/05/2018;1800;31;23;48;;;;0;
83533;06/05/2018;0000;18.2;17;88;;;;0;
83533;06/05/2018;1200;22;19.8;81;;;;3;
83533;06/05/2018;1800;30.4;23.2;52;;;;5;
83533;07/05/2018;0000;19.4;18;85;;;;0;
83533;07/05/2018;1200;21;19.2;83;;;;2;
83533;07/05/2018;1800;28.2;21.4;52;;;;5;
83533;08/05/2018;0000;16.2;14.8;85;;;;0;
83533;08/05/2018;1200;22;19.6;79;;;;1;
83533;08/05/2018;1800;27;22;63;;;;5;
83533;09/05/2018;0000;20.2;18.4;83;;;;4;
83533;09/05/2018;1200;22.8;19.4;71;;;;0;
83533;09/05/2018;1800;27.4;21.2;55;;;;3;
83533;10/05/2018;0000;18;16.4;83;;;;0;
83533;10/05/2018;1200;20.8;17.6;72;;;;1;
83533;10/05/2018;1800;27.8;20.8;52;;;;8;
83533;11/05/2018;0000;16.4;14.8;84;;;;0;
83533;11/05/2018;1200;20.6;18;76;;;;0;
83533;11/05/2018;1800;30.4;21.2;41;;;;5;
83533;12/05/2018;0000;17.8;16;82;;;;0;
83533;12/05/2018;1200;21.4;18.6;75;;;;0;
83533;12/05/2018;1800;30.8;20.2;36;;;;3;
83533;13/05/2018;0000;18.4;16.4;80;;;;0;
83533;13/05/2018;1200;21.6;19;78;;;;5;
83533;13/05/2018;1800;30.8;21.6;43;;;;3;
83533;14/05/2018;0000;18.4;16.4;80;;;;0;
83533;14/05/2018;1200;23.6;20.4;73;;;;4;
83533;14/05/2018;1800;28.2;21.2;51;;;;7;
83533;15/05/2018;0000;21.8;19.8;82;;;;7;
83533;15/05/2018;1200;21.8;19.2;77;;;;0;
83533;15/05/2018;1800;29.4;20.8;43;;;;4;
83533;16/05/2018;0000;17.8;16.2;84;;;;0;
83533;16/05/2018;1200;23.4;20.2;74;;;;0;
83533;16/05/2018;1800;30.8;22.2;46;;;;5;
83533;17/05/2018;0000;17.8;16.4;86;;;;0;
83533;17/05/2018;1200;22.8;20;76;;;;3;
83533;17/05/2018;1800;29.8;21.6;47;;;;10;
83533;18/05/2018;0000;21.4;18.2;72;;;;10;
83533;18/05/2018;1200;22.6;20;77;;;;7;
83533;18/05/2018;1800;29.2;22.4;54;;;;0;
83533;19/05/2018;0000;19.8;17.6;79;;;;2;
83533;19/05/2018;1200;19.6;19;94;;;;9;
83533;19/05/2018;1800;21.2;19.6;86;;;;10;
83533;20/05/2018;0000;18.2;17;88;;;;10;
83533;20/05/2018;1200;15.6;14.4;86;;;;10;
83533;20/05/2018;1800;20.8;19.8;91;;;;3;
83533;21/05/2018;0000;8.8;7.8;86;;;;2;
83533;21/05/2018;1200;11.2;10.2;87;;;;0;
83533;21/05/2018;1800;25.2;15.4;31;;;;0;
83533;22/05/2018;0000;9.4;8;81;;;;0;
83533;22/05/2018;1200;14.6;12.4;76;;;;0;
83533;22/05/2018;1800;27.4;17.9;35;;;;0;
83533;23/05/2018;0000;10.2;9;84;;;;0;
83533;23/05/2018;1200;15.6;13.8;80;;;;0;
83533;23/05/2018;1800;28.6;18.6;36;;;;0;
83533;24/05/2018;0000;12.2;10.6;81;;;;0;
83533;24/05/2018;1200;17.6;15.6;80;;;;0;
83533;24/05/2018;1800;28.6;20.2;45;;;;5;
83533;25/05/2018;0000;15.4;14;85;;;;0;
83533;25/05/2018;1200;19.6;17.8;83;;;;1;
83533;25/05/2018;1800;28;20.4;47;;;;0;
83533;26/05/2018;0000;15.8;14.6;87;;;;0;
83533;26/05/2018;1200;17.2;16;88;;;;;
83533;26/05/2018;1800;27.8;19.6;44;;;;;
83533;27/05/2018;0000;16;14.6;85;;;;;
83533;27/05/2018;1200;17.4;16.4;89;;;;;
83533;27/05/2018;1800;27.8;18.8;40;;;;;
83533;28/05/2018;0000;15.2;13.2;79;;;;;
83533;28/05/2018;1200;19.6;16.6;73;;;;0;
83533;28/05/2018;1800;26.6;18.8;45;;;;0;
83533;29/05/2018;0000;14.8;13;80;;;;0;
83533;29/05/2018;1200;17.8;15.8;80;;;;9;
83533;29/05/2018;1800;26.8;18.8;43;;;;10;
83533;30/05/2018;0000;15.2;13.6;83;;;;3;
83533;30/05/2018;1200;19;15.4;66;;;;4;
83533;30/05/2018;1800;26;17;37;;;;4;
83533;31/05/2018;0000;13.8;12.2;81;;;;3;
83533;31/05/2018;1200;15.8;14;81;;;;1;
83533;31/05/2018;1800;24.2;16.8;44;;;;7;
83533;01/06/2018;0000;17.2;15;78;;;;3;
83533;01/06/2018;1200;17;15.2;82;;36;1;1;
83533;01/06/2018;1800;27;18.4;41;;32;1;5;
83533;02/06/2018;0000;14.2;13.8;96;;0;0;3;
83533;02/06/2018;1200;16.8;15;81;;36;1;0;
83533;02/06/2018;1800;29.2;19.8;40;;32;1;3;
